dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.778423,0.006946,2.780000,2.000000,0.000000,0.000000,0.005114
0.020000,2.818423,0.007152,2.820000,2.000000,0.000000,0.000000,0.005192
0.020000,2.858422,0.007362,2.860000,2.000000,0.000000,0.000000,0.005271
0.020000,2.898421,0.007574,2.900000,2.000000,0.000000,0.000000,0.005350
0.020000,2.938421,0.007790,2.940000,2.000000,0.000000,0.000000,0.005429
0.020000,2.978420,0.008008,2.980000,2.000000,0.000000,0.000000,0.005508
0.020000,3.018420,0.008230,3.020000,2.000000,0.000000,0.000000,0.005588
0.020000,3.058419,0.008455,3.060000,2.000000,0.000000,0.000000,0.005667
0.020000,3.098418,0.008684,3.100000,2.000000,0.000000,0.000000,0.005747
0.020000,3.138418,0.008915,3.140000,2.000000,0.000000,0.000000,0.005827
0.020000,3.178417,0.009150,3.180000,2.000000,0.000000,0.000000,0.005907
0.020000,3.218416,0.009388,3.220000,2.000000,0.000000,0.000000,0.005987
0.020000,3.258416,0.009629,3.260000,2.000000,0.000000,0.000000,0.006067
0.020000,3.298415,0.009873,3.300000,2.000000,0.000000,0.000000,0.006148
0.020000,3.338414,0.010121,3.340000,2.000000,0.000000,0.000000,0.006228
0.020000,3.378413,0.010371,3.380000,2.000000,0.000000,0.000000,0.006309
0.020000,3.418412,0.010625,3.420000,2.000000,0.000000,0.000000,0.006390
0.020000,3.458412,0.010882,3.460000,2.000000,0.000000,0.000000,0.006471
0.020000,3.498411,0.011143,3.500000,2.000000,0.000000,0.000000,0.006552
0.020000,3.538410,0.011407,3.540000,2.000000,0.000000,0.000000,0.006634
0.020000,3.578409,0.011674,3.580000,2.000000,0.000000,0.000000,0.006715
0.020000,3.618408,0.011944,3.620000,2.000000,0.000000,0.000000,0.006797
0.020000,3.658407,0.012217,3.660000,2.000000,0.000000,0.000000,0.006879
0.020000,3.698406,0.012494,3.700000,2.000000,0.000000,0.000000,0.006961
0.020000,3.738405,0.012774,3.740000,2.000000,0.000000,0.000000,0.007043
0.020000,3.778404,0.013058,3.780000,2.000000,0.000000,0.000000,0.007125
0.020000,3.818403,0.013344,3.820000,2.000000,0.000000,0.000000,0.007207
0.020000,3.858402,0.013634,3.860000,2.000000,0.000000,0.000000,0.007290
0.020000,3.898401,0.013927,3.900000,2.000000,0.000000,0.000000,0.007373
0.020000,3.938400,0.014224,3.940000,2.000000,0.000000,0.000000,0.007456
0.020000,3.978399,0.014524,3.980000,2.000000,0.000000,0.000000,0.007539
0.020000,4.018398,0.014827,4.020000,2.000000,0.000000,0.000000,0.007622
0.020000,4.058397,0.015134,4.060000,2.000000,0.000000,0.000000,0.007705
0.020000,4.098395,0.015444,4.100000,2.000000,0.000000,0.000000,0.007789
0.020000,4.138394,0.015757,4.140000,2.000000,0.000000,0.000000,0.007872
0.020000,4.178393,0.016073,4.180000,2.000000,0.000000,0.000000,0.007956
0.020000,4.218392,0.016393,4.220000,2.000000,0.000000,0.000000,0.008040
0.020000,4.258390,0.016717,4.260000,2.000000,0.000000,0.000000,0.008124
0.020000,4.298389,0.017043,4.300000,2.000000,0.000000,0.000000,0.008208
0.020000,4.338388,0.017373,4.340000,2.000000,0.000000,0.000000,0.008293
0.020000,4.378386,0.017707,4.380000,2.000000,0.000000,0.000000,0.008377
0.020000,4.418385,0.018043,4.420000,2.000000,0.000000,0.000000,0.008462
0.020000,4.458383,0.018384,4.460000,2.000000,0.000000,0.000000,0.008547
0.020000,4.498382,0.018727,4.500000,2.000000,0.000000,0.000000,0.008632
0.020000,4.538380,0.019074,4.540000,2.000000,0.000000,0.000000,0.008717
0.020000,4.578379,0.019425,4.580000,2.000000,0.000000,0.000000,0.008803
0.020000,4.618377,0.019778,4.620000,2.000000,0.000000,0.000000,0.008888
0.020000,4.658376,0.020136,4.660000,2.000000,0.000000,0.000000,0.008974
0.020000,4.698374,0.020496,4.700000,2.000000,0.000000,0.000000,0.009060
0.020000,4.738372,0.020860,4.740000,2.000000,0.000000,0.000000,0.009146
0.020000,4.778371,0.021228,4.780000,2.000000,0.000000,0.000000,0.009232
0.020000,4.818369,0.021599,4.820000,2.000000,0.000000,0.000000,0.009318
0.020000,4.858367,0.021973,4.860000,2.000000,0.000000,0.000000,0.009405
0.020000,4.898365,0.022351,4.900000,2.000000,0.000000,0.000000,0.009491
0.020000,4.938364,0.022733,4.940000,2.000000,0.000000,0.000000,0.009578
0.020000,4.978362,0.023117,4.980000,2.000000,0.000000,0.000000,0.009665
0.020000,5.018360,0.023506,5.020000,2.000000,0.000000,0.000000,0.009752
0.020000,5.058358,0.023898,5.060000,2.000000,0.000000,0.000000,0.009839
0.020000,5.098356,0.024293,5.100000,2.000000,0.000000,0.000000,0.009927
0.020000,5.138354,0.024692,5.140000,2.000000,0.000000,0.000000,0.010014
0.020000,5.178352,0.025094,5.180000,2.000000,0.000000,0.000000,0.010102
0.020000,5.218350,0.025500,5.220000,2.000000,0.000000,0.000000,0.010190
0.020000,5.258348,0.025909,5.260000,2.000000,0.000000,0.000000,0.010278
0.020000,5.298346,0.026322,5.300000,2.000000,0.000000,0.000000,0.010366
0.020000,5.338344,0.026739,5.340000,2.000000,0.000000,0.000000,0.010454
0.020000,5.378341,0.027158,5.380000,2.000000,0.000000,0.000000,0.010543
0.020000,5.418339,0.027582,5.420000,2.000000,0.000000,0.000000,0.010632
0.020000,5.458337,0.028009,5.460000,2.000000,0.000000,0.000000,0.010721
0.020000,5.498335,0.028440,5.500000,2.000000,0.000000,0.000000,0.010810
0.020000,5.538332,0.028874,5.540000,2.000000,0.000000,0.000000,0.010899
0.020000,5.578330,0.029311,5.580000,2.000000,0.000000,0.000000,0.010988
0.020000,5.618327,0.029753,5.620000,2.000000,0.000000,0.000000,0.011078
0.020000,5.658325,0.030198,5.660000,2.000000,0.000000,0.000000,0.011167
0.020000,5.698322,0.030646,5.700000,2.000000,0.000000,0.000000,0.011257
0.020000,5.738320,0.031098,5.740000,2.000000,0.000000,0.000000,0.011347
0.020000,5.778317,0.031554,5.780000,2.000000,0.000000,0.000000,0.011437
0.020000,5.818315,0.032013,5.820000,2.000000,0.000000,0.000000,0.011528
0.020000,5.858312,0.032476,5.860000,2.000000,0.000000,0.000000,0.011618
0.020000,5.898309,0.032943,5.900000,2.000000,0.000000,0.000000,0.011709
0.020000,5.938306,0.033413,5.940000,2.000000,0.000000,0.000000,0.011799
0.020000,5.978304,0.033887,5.980000,2.000000,0.000000,0.000000,0.011890
0.020000,6.018301,0.034364,6.020000,2.000000,0.000000,0.000000,0.011982
0.020000,6.058298,0.034845,6.060000,2.000000,0.000000,0.000000,0.012073
0.020000,6.098295,0.035330,6.100000,2.000000,0.000000,0.000000,0.012164
0.020000,6.138292,0.035818,6.140000,2.000000,0.000000,0.000000,0.012256
0.020000,6.178289,0.036310,6.180000,2.000000,0.000000,0.000000,0.012348
0.020000,6.218286,0.036806,6.220000,2.000000,0.000000,0.000000,0.012440
0.020000,6.258283,0.037305,6.260000,2.000000,0.000000,0.000000,0.012532
0.020000,6.298280,0.037808,6.300000,2.000000,0.000000,0.000000,0.012624
0.020000,6.338276,0.038315,6.340000,2.000000,0.000000,0.000000,0.012717
0.020000,6.378273,0.038826,6.380000,2.000000,0.000000,0.000000,0.012809
0.020000,6.418270,0.039340,6.420000,2.000000,0.000000,0.000000,0.012902
0.020000,6.458266,0.039858,6.460000,2.000000,0.000000,0.000000,0.012995
0.020000,6.498263,0.040380,6.500000,2.000000,0.000000,0.000000,0.013088
0.020000,6.538260,0.040905,6.540000,2.000000,0.000000,0.000000,0.013181
0.020000,6.578256,0.041434,6.580000,2.000000,0.000000,0.000000,0.013275
0.020000,6.618253,0.041967,6.620000,2.000000,0.000000,0.000000,0.013369
0.020000,6.658249,0.042504,6.660000,2.000000,0.000000,0.000000,0.013462
0.020000,6.698245,0.043044,6.700000,2.000000,0.000000,0.000000,0.013556
0.020000,6.738242,0.043588,6.740000,2.000000,0.000000,0.000000,0.013650
0.020000,6.778238,0.044136,6.780000,2.000000,0.000000,0.000000,0.013745
0.020000,6.818234,0.044688,6.820000,2.000000,0.000000,0.000000,0.013839
0.020000,6.858230,0.045243,6.860000,2.000000,0.000000,0.000000,0.013934
0.020000,6.898226,0.045802,6.900000,2.000000,0.000000,0.000000,0.014029
0.020000,6.938222,0.046365,6.940000,2.000000,0.000000,0.000000,0.014124
0.020000,6.978218,0.046932,6.980000,2.000000,0.000000,0.000000,0.014219
0.020000,7.018214,0.047503,7.020000,2.000000,0.000000,0.000000,0.014314
0.020000,7.058210,0.048077,7.060000,2.000000,0.000000,0.000000,0.014410
0.020000,7.098206,0.048655,7.100000,2.000000,0.000000,0.000000,0.014505
0.020000,7.138202,0.049238,7.140000,2.000000,0.000000,0.000000,0.014601
0.020000,7.178197,0.049824,7.180000,2.000000,0.000000,0.000000,0.014697
0.020000,7.218193,0.050413,7.220000,2.000000,0.000000,0.000000,0.014793
0.020000,7.258189,0.051007,7.260000,2.000000,0.000000,0.000000,0.014890
0.020000,7.298184,0.051604,7.300000,2.000000,0.000000,0.000000,0.014986
0.020000,7.338180,0.052206,7.340000,2.000000,0.000000,0.000000,0.015083
0.020000,7.378175,0.052811,7.380000,2.000000,0.000000,0.000000,0.015180
0.020000,7.418170,0.053420,7.420000,2.000000,0.000000,0.000000,0.015277
0.020000,7.458166,0.054033,7.460000,2.000000,0.000000,0.000000,0.015374
0.020000,7.498161,0.054650,7.500000,2.000000,0.000000,0.000000,0.015472
0.020000,7.538156,0.055271,7.540000,2.000000,0.000000,0.000000,0.015569
0.020000,7.578151,0.055896,7.580000,2.000000,0.000000,0.000000,0.015667
0.020000,7.618146,0.056524,7.620000,2.000000,0.000000,0.000000,0.015765
0.020000,7.658141,0.057157,7.660000,2.000000,0.000000,0.000000,0.015863
0.020000,7.698136,0.057793,7.700000,2.000000,0.000000,0.000000,0.015961
0.020000,7.738131,0.058433,7.740000,2.000000,0.000000,0.000000,0.016060
0.020000,7.778126,0.059078,7.780000,2.000000,0.000000,0.000000,0.016158
0.020000,7.818121,0.059726,7.820000,2.000000,0.000000,0.000000,0.016257
0.020000,7.858115,0.060378,7.860000,2.000000,0.000000,0.000000,0.016356
0.020000,7.898110,0.061035,7.900000,2.000000,0.000000,0.000000,0.016455
0.020000,7.938105,0.061695,7.940000,2.000000,0.000000,0.000000,0.016554
0.020000,7.978099,0.062359,7.980000,2.000000,0.000000,0.000000,0.016654
0.020000,8.018093,0.063027,8.020000,2.000000,0.000000,0.000000,0.016754
0.020000,8.058088,0.063699,8.060000,2.000000,0.000000,0.000000,0.016854
0.020000,8.098082,0.064375,8.100000,2.000000,0.000000,0.000000,0.016954
0.020000,8.138076,0.065055,8.140000,2.000000,0.000000,0.000000,0.017054
0.020000,8.178070,0.065739,8.180000,2.000000,0.000000,0.000000,0.017154
0.020000,8.218065,0.066428,8.220000,2.000000,0.000000,0.000000,0.017255
0.020000,8.258059,0.067120,8.260000,2.000000,0.000000,0.000000,0.017356
0.020000,8.298052,0.067816,8.300000,2.000000,0.000000,0.000000,0.017456
0.020000,8.338046,0.068516,8.340000,2.000000,0.000000,0.000000,0.017558
0.020000,8.378040,0.069220,8.380000,2.000000,0.000000,0.000000,0.017659
0.020000,8.418034,0.069929,8.420000,2.000000,0.000000,0.000000,0.017760
0.020000,8.458028,0.070641,8.460000,2.000000,0.000000,0.000000,0.017862
0.020000,8.498021,0.071358,8.500000,2.000000,0.000000,0.000000,0.017964
0.020000,8.538015,0.072078,8.540000,2.000000,0.000000,0.000000,0.018066
0.020000,8.578008,0.072803,8.580000,2.000000,0.000000,0.000000,0.018168
0.020000,8.618001,0.073532,8.620000,2.000000,0.000000,0.000000,0.018270
0.020000,8.657995,0.074264,8.660000,2.000000,0.000000,0.000000,0.018373
0.020000,8.697988,0.075001,8.700000,2.000000,0.000000,0.000000,0.018476
0.020000,8.737981,0.075742,8.740000,2.000000,0.000000,0.000000,0.018579
0.020000,8.777974,0.076488,8.780000,2.000000,0.000000,0.000000,0.018682
0.020000,8.817967,0.077237,8.820000,2.000000,0.000000,0.000000,0.018785
0.020000,8.857960,0.077990,8.860000,2.000000,0.000000,0.000000,0.018888
0.020000,8.897953,0.078748,8.900000,2.000000,0.000000,0.000000,0.018992
0.020000,8.937946,0.079510,8.940000,2.000000,0.000000,0.000000,0.019096
0.020000,8.977938,0.080275,8.980000,2.000000,0.000000,0.000000,0.019200
0.020000,9.017931,0.081045,9.020000,2.000000,0.000000,0.000000,0.019304
0.020000,9.057923,0.081820,9.060000,2.000000,0.000000,0.000000,0.019409
0.020000,9.097916,0.082598,9.100000,2.000000,0.000000,0.000000,0.019513
0.020000,9.137908,0.083381,9.140000,2.000000,0.000000,0.000000,0.019618
0.020000,9.177900,0.084167,9.180000,2.000000,0.000000,0.000000,0.019723
0.020000,9.217893,0.084958,9.220000,2.000000,0.000000,0.000000,0.019828
0.020000,9.257885,0.085753,9.260000,2.000000,0.000000,0.000000,0.019933
0.020000,9.297877,0.086553,9.300000,2.000000,0.000000,0.000000,0.020039
0.020000,9.337869,0.087356,9.340000,2.000000,0.000000,0.000000,0.020144
0.020000,9.377860,0.088164,9.380000,2.000000,0.000000,0.000000,0.020250
0.020000,9.417852,0.088976,9.420000,2.000000,0.000000,0.000000,0.020356
0.020000,9.457844,0.089793,9.460000,2.000000,0.000000,0.000000,0.020463
0.020000,9.497835,0.090613,9.500000,2.000000,0.000000,0.000000,0.020569
0.020000,9.537827,0.091438,9.540000,2.000000,0.000000,0.000000,0.020676
0.020000,9.577818,0.092267,9.580000,2.000000,0.000000,0.000000,0.020783
0.020000,9.617810,0.093101,9.620000,2.000000,0.000000,0.000000,0.020890
0.020000,9.657801,0.093938,9.660000,2.000000,0.000000,0.000000,0.020997
0.020000,9.697792,0.094780,9.700000,2.000000,0.000000,0.000000,0.021104
0.020000,9.737783,0.095626,9.740000,2.000000,0.000000,0.000000,0.021212
0.020000,9.777774,0.096477,9.780000,2.000000,0.000000,0.000000,0.021319
0.020000,9.817765,0.097332,9.820000,2.000000,0.000000,0.000000,0.021427
0.020000,9.857756,0.098191,9.860000,2.000000,0.000000,0.000000,0.021536
0.020000,9.897746,0.099055,9.900000,2.000000,0.000000,0.000000,0.021644
0.020000,9.937737,0.099922,9.940000,2.000000,0.000000,0.000000,0.021752
0.020000,9.977727,0.100795,9.980000,2.000000,0.000000,0.000000,0.021861
0.020000,10.017718,0.101671,10.020000,2.000000,0.000000,0.000000,0.021970
0.020000,10.057708,0.102552,10.060000,2.000000,0.000000,0.000000,0.022079
0.020000,10.097698,0.103437,10.100000,2.000000,0.000000,0.000000,0.022188
0.020000,10.137688,0.104327,10.140000,2.000000,0.000000,0.000000,0.022298
0.020000,10.177678,0.105221,10.180000,2.000000,0.000000,0.000000,0.022408
0.020000,10.217668,0.106120,10.220000,2.000000,0.000000,0.000000,0.022517
0.020000,10.257658,0.107022,10.260000,2.000000,0.000000,0.000000,0.022627
0.020000,10.297648,0.107930,10.300000,2.000000,0.000000,0.000000,0.022738
0.020000,10.337637,0.108841,10.340000,2.000000,0.000000,0.000000,0.022848
0.020000,10.377627,0.109757,10.380000,2.000000,0.000000,0.000000,0.022959
0.020000,10.417616,0.110678,10.420000,2.000000,0.000000,0.000000,0.023070
0.020000,10.457606,0.111603,10.460000,2.000000,0.000000,0.000000,0.023181
0.020000,10.497595,0.112532,10.500000,2.000000,0.000000,0.000000,0.023292
0.020000,10.537584,0.113466,10.540000,2.000000,0.000000,0.000000,0.023403
0.020000,10.577573,0.114404,10.580000,2.000000,0.000000,0.000000,0.023515
0.020000,10.617562,0.115347,10.620000,2.000000,0.000000,0.000000,0.023627
0.020000,10.657551,0.116294,10.660000,2.000000,0.000000,0.000000,0.023739
0.020000,10.697539,0.117246,10.700000,2.000000,0.000000,0.000000,0.023851
0.020000,10.737528,0.118202,10.740000,2.000000,0.000000,0.000000,0.023963
0.020000,10.777516,0.119163,10.780000,2.000000,0.000000,0.000000,0.024076
0.020000,10.817505,0.120128,10.820000,2.000000,0.000000,0.000000,0.024189
0.020000,10.857493,0.121098,10.860000,2.000000,0.000000,0.000000,0.024302
0.020000,10.897481,0.122072,10.900000,2.000000,0.000000,0.000000,0.024415
0.020000,10.937469,0.123051,10.940000,2.000000,0.000000,0.000000,0.024529
0.020000,10.977457,0.124034,10.980000,2.000000,0.000000,0.000000,0.024642
0.020000,11.017445,0.125022,11.020000,2.000000,0.000000,0.000000,0.024756
0.020000,11.057432,0.126014,11.060000,2.000000,0.000000,0.000000,0.024870
0.020000,11.097420,0.127011,11.100000,2.000000,0.000000,0.000000,0.024984
0.020000,11.137408,0.128013,11.140000,2.000000,0.000000,0.000000,0.025099
0.020000,11.177395,0.129019,11.180000,2.000000,0.000000,0.000000,0.025213
0.020000,11.217382,0.130030,11.220000,2.000000,0.000000,0.000000,0.025328
0.020000,11.257369,0.131045,11.260000,2.000000,0.000000,0.000000,0.025443
0.020000,11.297356,0.132065,11.300000,2.000000,0.000000,0.000000,0.025558
0.020000,11.337343,0.133089,11.340000,2.000000,0.000000,0.000000,0.025674
0.020000,11.377330,0.134119,11.380000,2.000000,0.000000,0.000000,0.025789
0.020000,11.417316,0.135152,11.420000,2.000000,0.000000,0.000000,0.025905
0.020000,11.457303,0.136191,11.460000,2.000000,0.000000,0.000000,0.026021
0.020000,11.497289,0.137234,11.500000,2.000000,0.000000,0.000000,0.026137
0.020000,11.537276,0.138281,11.540000,2.000000,0.000000,0.000000,0.026254
0.020000,11.577262,0.139334,11.580000,2.000000,0.000000,0.000000,0.026370
0.020000,11.617248,0.140391,11.620000,2.000000,0.000000,0.000000,0.026487
0.020000,11.657234,0.141453,11.660000,2.000000,0.000000,0.000000,0.026604
0.020000,11.697220,0.142519,11.700000,2.000000,0.000000,0.000000,0.026722
0.020000,11.737205,0.143590,11.740000,2.000000,0.000000,0.000000,0.026839
0.020000,11.777191,0.144666,11.780000,2.000000,0.000000,0.000000,0.026957
0.020000,11.817176,0.145746,11.820000,2.000000,0.000000,0.000000,0.027075
0.020000,11.857161,0.146831,11.860000,2.000000,0.000000,0.000000,0.027193
0.020000,11.897147,0.147921,11.900000,2.000000,0.000000,0.000000,0.027311
0.020000,11.937132,0.149016,11.940000,2.000000,0.000000,0.000000,0.027429
0.020000,11.977116,0.150116,11.980000,2.000000,0.000000,0.000000,0.027548
0.020000,12.017101,0.151220,12.020000,2.000000,0.000000,0.000000,0.027667
0.020000,12.057086,0.152329,12.060000,2.000000,0.000000,0.000000,0.027786
0.020000,12.097070,0.153442,12.100000,2.000000,0.000000,0.000000,0.027905
0.020000,12.137055,0.154561,12.140000,2.000000,0.000000,0.000000,0.028025
0.020000,12.177039,0.155684,12.180000,2.000000,0.000000,0.000000,0.028145
0.020000,12.217023,0.156812,12.220000,2.000000,0.000000,0.000000,0.028265
0.020000,12.257007,0.157945,12.260000,2.000000,0.000000,0.000000,0.028385
0.020000,12.296991,0.159083,12.300000,2.000000,0.000000,0.000000,0.028505
0.020000,12.336974,0.160225,12.340000,2.000000,0.000000,0.000000,0.028626
0.020000,12.376958,0.161372,12.380000,2.000000,0.000000,0.000000,0.028747
0.020000,12.416941,0.162524,12.420000,2.000000,0.000000,0.000000,0.028868
0.020000,12.456925,0.163681,12.460000,2.000000,0.000000,0.000000,0.028989
0.020000,12.496908,0.164843,12.500000,2.000000,0.000000,0.000000,0.029110
0.020000,12.536891,0.166010,12.540000,2.000000,0.000000,0.000000,0.029232
0.020000,12.576874,0.167181,12.580000,2.000000,0.000000,0.000000,0.029354
0.020000,12.616856,0.168358,12.620000,2.000000,0.000000,0.000000,0.029476
0.020000,12.656839,0.169539,12.660000,2.000000,0.000000,0.000000,0.029598
0.020000,12.696821,0.170725,12.700000,2.000000,0.000000,0.000000,0.029721
0.020000,12.736804,0.171916,12.740000,2.000000,0.000000,0.000000,0.029844
0.020000,12.776786,0.173112,12.780000,2.000000,0.000000,0.000000,0.029966
0.020000,12.816768,0.174313,12.820000,2.000000,0.000000,0.000000,0.030090
0.020000,12.856749,0.175519,12.860000,2.000000,0.000000,0.000000,0.030213
0.020000,12.896731,0.176730,12.900000,2.000000,0.000000,0.000000,0.030337
